word	region	IPAs
complicated	US	[/ˈkɑmplɪkeɪtɪd/]
compliment	US	[/ˈkɑmpləmənt/]
complimentary	US	[/ˌkɑmplɪˈmɛnt(ə)ɹi/]
compliments	US	[/ˈkɑmplɪmənts/]
component	US	[/kəmˈpoʊnənt/]
comportment	US	[/kəmˈpɔɹt.mənt/]
composed	US	[/kəmˈpoʊzd/]
composer	US	[/kəmˈpoʊzəɹ/]
composing	US	[/kəmˈpoʊzɪŋ/]
composite	US	[/kəmˈpɑzɪt/]
composition	US	[/ˌkɒmpəˈzɪʃən/]
compositional	US	[/ˌkɒm.pəzˈɪʃ.ən.əl/]
comprehend	US	[/ˌkɑmpɹɪˈhɛnd/]
comprehensible	US	[/kɒmpɹəˈhɛnsɪbəl/]
comprehensive	US	[/ˌkɑːm.pɹəˈhɛn.sɪv/]
computer	US	[/kəmˈpjutɚ/, [kəmˈpʰjuɾɚ]]
computerization	US	[/kəmˌpjuːtəɹaɪˈzeɪʃən/]
computers	US	[/kəmˈpjutɚz/]
computing	US	[/kəmˈpjuːtɪŋ/]
comrades	US	[/ˈkɑmɹædz/]
comune	US	[/kəˈmuːneɪ/]
con	US	[/kɑn/]
conceal	US	[/kənˈsil/]
concealment	US	[/kənˈsiːlmənt/]
conceivable	US	[/kənˈsiːvəbl̩/]
conceived	US	[/kənˈsiːvd/]
concentrated	US	[/ˈkɑnsəntɹeɪtɪd/]
concentration	US	[/ˌkɑnsənˈtɹeɪʃən/]
concentric	US	[-ɛntɹɪk]
concentrism	US	[/kənˈsɛnt̠͡ɹ̠ɪzm̩/]
conception	US	[/kənˈsɛpʃən/]
conceptional	US	[/kənˈsɛpʃənəl/]
concern	US	[/kənˈsɝn/]
concerned	US	[/kənˈsɝnd/]
concerning	US	[/kənˈsɝnɪŋ/]
concerns	US	[/kənˈsɝnz/]
concerti	US	[/kʌnˈt͡ʃɛɹˌti/]
concerto	US	[/kənˈt͡ʃɛɹtoʊ/]
conciliatory	US	[/kənˈsɪl.i.əˌtɔɹ.i/]
concluded	US	[/kənˈkluː.dɪd/]
concomitant	US	[/kənˈkɑːmətənt/]
Concorde	US	[/ˈkɑnkɔɹd/, [ˈkʰɑ̃ŋkɔɹd̥]]
concourse	US	[/ˈkɒŋkɔː(ɹ)s/]
concubine	US	[/ˈkɑŋkjəbaɪn/]
concubines	US	[/ˈkɑŋkjəbaɪnz/]
conculture	US	[/ˈkɑn.kʌl.t͡ʃɚ/]
condemnable	US	[/kənˈdɛm.nə.bəl/]
condescend	US	[/ˌkɑndəˈsɛnd/]
condescending	US	[/ˌkɑndəˈsɛndɪŋ/]
condition	US	[/kənˈdɪʃən/]
conditioning	US	[/kənˈdɪʃənɪŋ/]
conditions	US	[/kənˈdɪʃənz/]
condolence	US	[/kənˈdoʊləns/]
conducting	US	[/kənˈdʌktɪŋ/]
conductor	US	[/kənˈdʌktɚ/]
cone	US	[/ˈkoʊn/]
confabulate	US	[/kənˈfæbjʊleɪt/]
confection	US	[/kənˈfɛkʃən/]
conferred	US	[/kənˈfɝd/]
confessed	US	[/kənˈfɛst/]
confident	US	[/ˈkɑnfɪdənt/, [ˈkʰɑɱ.fə.dənt], [-dn̩t]]
confidential	US	[/ˌkɑːnfɪˈdɛnʃl/]
confidently	US	[/ˈkɑnfɪdəntli/]
confined	US	[/kənˈfaɪnd/]
confirm	US	[/kənˈfɝm/]
confirmed	US	[/kənˈfɝmd/]
confiscation	US	[-eɪʃən]
confiture	US	[/ˈkɑnfɪt͡ʃɚ/]
conflagrate	US	[/ˈkänfləˌɡrāt/]
conflagration	US	[-eɪʃən]
conflate	US	[/kənˈfleɪt/]
conflicted	US	[/kənˈflɪktɪd/]
conformance	US	[/kənˈfɔːm(ə)ns/]
conformity	US	[/kənˈfɔɹmɪti/]
confound	US	[-aʊnd]
confronted	US	[/kənˈfɹʌntɪd/]
confusing	US	[/kənˈfjuːzɪŋ/]
confusing	US	[/kənˈfjuːzɪŋ/]
congeries	US	[/ˈkɑːnd͡ʒəɹiːz/]
conglomeration	US	[/kənˈɡlɑm.əɹˌeɪ.ʃən/]
congregation	US	[/ˌkɑŋɡɹəˈɡeɪʃən/]
congruence	US	[/ˈkɔŋ.ɡɹʉ.əns/]
conic	US	[/ˈkɑ.nɪk/]
conical	US	[/ˈkɑnɪkəl/]
conjugation	US	[/ˌkɑnd͡ʒəˈɡeɪʃən/]
conjuncture	US	[/ˈkənd͡ʒʌŋkt͡ʃɚ/]
Conley	US	[/ˈkɒnli/]
connected	US	[/kəˈnɛktɪd/]
Connecticut	US	[/kəˈnɛt.ɪ.kət/, [kəˈnɛɾ.ɪ.kət]]
connections	US	[/kəˈnɛkʃənz/]
conniption	US	[/kəˈnɪp.ʃən/]
connote	US	[/kəˈnoʊt/]
conquer	US	[/ˈkɑŋkɚ/]
conquered	US	[/ˈkɑŋkɚd/]
conscience	US	[/ˈkɑn.ʃəns/]
conscientious	US	[/ˌkɑnʃiˈɛnʃəs/]
conscious	US	[/ˈkɑn.ʃəs/]
consciousness	US	[/ˈkɑnʃəsnəs/]
conscription	US	[/kənˈskɹɪpʃən/]
consensus	US	[/kənˈsɛnsəs/]
conservator	US	[/kənˈsɝ.və.tɚ/, [kənˈsɝ.və.ɾɚ]]
considerations	US	[/kənˌsɪdəˈɹeɪʃənz/]
considered	US	[/kənˈsɪdɚd/]
considering	US	[/kənˈsɪdəɹɪŋ/]
considers	US	[/kənˈsɪdɚz/]
consignation	US	[/ˌkɒnsɪɡˈneɪʃən/]
consistency	US	[/kənˈsɪstənsi/]
consists	US	[/kənˈsɪsts/]
consolation	US	[/ˌkɑn.səˈleɪ.ʃən/]
console	US	[/ˈkɑn.soʊl/]
consolidate	US	[/kənˈsɑ.lə.deɪt/]
consort	US	[-ɔː(ɹ)t]
consort	US	[-ɔː(ɹ)t]
consort	US	[-ɔː(ɹ)t]
conspicuous	US	[/kənˈspɪk.ju.əs/]
conspiracy	US	[/kənˈspɪɹəsi/]
conspirator	US	[/kənˈspɪɹətɚ/]
constant	US	[/ˈkɑnstənt/]
constantly	US	[/ˈkɑnstənʔli/]
constellationally	US	[/ˌkɑnstəˈleɪʃənəli/]
consternation	US	[/ˌkɑn.stɚˈneɪ.ʃən/]
constipated	US	[/ˈkɒnstəpeɪtəd/]
constitution	US	[/ˌkɑnstɪˈtuʃ(ə)n/]
constitutive	US	[/kənˈstɪt͡ʃuˌtɪv/]
constraints	US	[/kənˈstɹeɪnts/]
constrictor	US	[/kənˈstɹɪk.tɚ/]
construct	US	[/ˈkɑn.stɹʌkt/]
constructed	US	[/kənˈstɹʌktəd/]
construe	US	[/kənˈstɹuː/]
consul	US	[/ˈkɑn.səl/]
consul	US	[/ˈkɑn.səl/]
consult	US	[/ˈkɑnsʌlt/]
consultant	US	[/kənˈsʌl.tənt/]
consume	US	[/kənˈsum/]
consumerism	US	[/kənˈsumərɪzm̩/]
container	US	[/kənˈteɪnɚ/]
containing	US	[/kənˈteɪnɪŋ/]
contains	US	[/kənˈteɪnz/]
contaminant	US	[/kənˈtamɪnənt/]
contaminate	US	[/kənˈtæmɪneɪt/]
contemplate	US	[/ˈkɑn.təmˌpleɪt/]
contemplated	US	[/ˈkɑn.təmˌpleɪtɪd/]
contemplation	US	[/ˌkɑntəmˈpleɪʃən/]
contemporaneously	US	[/kənˌtɛmpəˈɹeɪni.əsli/]
contender	US	[/kənˈtɛn.dɚ/]
contented	US	[/kənˈtɛntɪd/]
contentment	US	[/kənˈtɛntmənt/]
contents	US	[/ˈkɑn.tɛnts/]
conterminous	US	[/kənˈtɝ.mɪ.nəs/]
contest	US	[/ˈkɑn.tɛst/]
contiguous	US	[/kənˈtɪɡ.ju.əs/]
contingent	US	[/kənˈtɪn.d͡ʒənt/]
continued	US	[/kənˈtɪnjuːd/]
continues	US	[/kənˈtɪnjuːz/]
continues	US	[/kənˈtɪnjuːz/]
continuing	US	[/kənˈtɪnjuːɪŋ/]
continuity	US	[/ˌkɑn.tɪˈn(j)u.ə.ti/, [ˌkɑn.tɪˈn(j)u.ə.ɾi]]
contra	US	[/ˈkɒntɹə/]
contrabass	US	[/ˈkɑn.tɹəˌbeɪs/]
contract	US	[/ˈkɑntɹækt/]
contracted	US	[/kənˈtɹæktɪd/]
contracts	US	[/ˈkɑːn.tɹækts/]
contrafibularities	US	[/ˌkɒntɹəˌfɪbjʊˈlæɹɪtiz/]
contraption	US	[/kənˈtɹæp.ʃən/]
contrarian	US	[/kənˈtɹɛɹi.ən/]
contrary	US	[/ˈkɑntɹɛɹi/]
contretemps	US	[/kɑːn.tɹə.tɑ̃/]
contribute	US	[/kənˈtɹɪb.jut/]
contribution	US	[/ˌkɑntɹɪˈbjuʃən/]
contributions	US	[/ˌkɑntɹɪˈbjuʃənz/]
contrivance	US	[/kənˈtɹaɪ.vəns/]
contrived	US	[/kənˈtɹaɪvd/]
control	US	[/kənˈtɹoʊl/]
controlled	US	[/kənˈtɹoʊld/]
controller	US	[/kənˈtɹoʊlɚ/]
controlling	US	[/kənˈtɹoʊlɪŋ/]
controls	US	[/kənˈtɹoʊlz/]
controls	US	[/kənˈtɹoʊlz/]
controversies	US	[/ˈkɑntɹəˌvɚsiz/]
controversy	US	[/ˈkɑntɹəˌvɝsi/]
conundrum	US	[/kəˈnʌn.dɹəm/]
conurbation	US	[-eɪʃən, /ˌkɑnɚˈbeɪʃən/]
conus	US	[/ˈkəʊnəs/]
convalesce	US	[/ˌkɑn.vəˈlɛs/]
convenient	US	[/kənˈvinjənt/]
conveniently	US	[/kənˈvinjəntli/]
convent	US	[/ˈkɑn.vɛnt/]
conventional	US	[/kənˈvɛnʃənəl/]
conversant	US	[/kənˈvɝsənt/]
conversate	US	[/ˈkɑːn.vɚˌseɪt/]
conversation	US	[/ˌkɑn.vəɹˈseɪ.ʃən/, [ˌkʰɑɱ.vɚˈseɪ.ʃn̩]]
conversion	US	[/kənˈvɝʒən/]
convert	US	[/ˈkɑn.vɚt/, [ˈkʰɑɱ.vɚt]]
converted	US	[/kənˈvɝtɪd/]
converter	US	[/kənˈvɝtɚ/]
conveyancing	US	[/kənˈveɪənsɪŋ/]
conveying	US	[/kənˈveɪ.ɪŋ/]
convicted	US	[/kənˈvɪktɪd/]
conviction	US	[/kənˈvɪkʃən/]
convinced	US	[/kənˈvɪnst/]
convincingly	US	[/kənˈvɪn.sɪŋ.li/]
convivial	US	[/kənˈvɪv.i.əl/]
convolute	US	[/ˌkɑːnvəˈluːt/]
convoy	US	[/ˈkɒn.vɔɪ/]
conworld	US	[/ˈkɑnwɚld/]
cook	US	[/kʊk/]
Cook	US	[/kʊk/]
cookbook	US	[/ˈkʊkˌbʊk/]
cooldown	US	[/kuːldaʊn/]
coolio	US	[/ˈkulioʊ/]
coolness	US	[/ˈkuːlnəs/]
coomer	US	[/ˈkumɚ/]
cooperation	US	[/koʊˌɑ.pəˈɹeɪ.ʃən/, [kɵwäpʰəˈɹe̞jʃɪn]]
copied	US	[/ˈkɑpid/]
copies	US	[/ˈkɑpiz/]
copious	US	[/ˈkoʊ.pi.əs/]
copra	US	[/ˈkɒ.pɹə/]
coprophilia	US	[-ɪliə]
Coptic	US	[/ˈkɑp.tɪk/]
copulate	US	[/ˈkɔ.pjə.leɪt/]
copy	US	[/ˈkɑpi/]
copying	US	[/ˈkɑpiɪŋ/]
copypasta	US	[/ˈkɑpiˌpɑstə/]
copyright	US	[/ˈkɑpiˌɹaɪt/]
copywrite	US	[/ˈkɑpiˌɹaɪt/]
coquetry	US	[/ˈkoʊkətɹi/]
coquette	US	[/koʊˈkɛt/]
coral	US	[/ˈkɔɚɹəl/]
cord	US	[/kɔɹd/]
cordless	US	[/ˈkɔɹd.lɪs/]
cords	US	[/kɔɹdz/]
corduroy	US	[/ˈkɔɹdəɹɔɪ/]
core	US	[/koɹ/, [kʰo̞ɹ]]
cork	US	[/kɔɹk/]
corkscrew	US	[/ˈkɔɹk.skɹu/]
corner	US	[/ˈkwoɹnɚ/]
cornet	US	[/kɔɹˈnɛt/]
cornflour	US	[/ˈkɔːn.flaʊə/]
cornflower	US	[/ˈkɔɹnˌflaʊ.ɚ/]
cornice	US	[/ˈkoɹnɪs/]
cornichon	US	[/kɔɹ.nɪ.ʃɔn/]
cornmeal	US	[/ˈkɔɹnˌmil/]
coronavirus	US	[/kəˈɹoʊnəˌvaɪɹəs/]
coroner	US	[/ˈkɔɹ.ə.nɚ/]
corporation	US	[/ˌkɔɹpəˈɹeɪʃən/]
corpulence	US	[/ˈkɔː(ɹ)pjʊləns/]
correspond	US	[/ˌkɔɹəˈspɑnd/]
correspondent	US	[/ˌkɔɹ.ɪˈspɑn.dənt/]
corresponding	US	[/ˌkɔɹəˈspɑndɪŋ/]
correspondingly	US	[/ˌkɔ.ɹəˈspɑn.dɪŋ.li/]
corroborate	US	[/kəˈɹɑbəɹeɪ̯t/]
corrosive	US	[/kəˈɹəʊsɪv/]
corsair	US	[/ˈkɔːɹsɛəɹ/]
Corsican	US	[/ˈkɔɹsəkən/]
cortege	US	[/ˈkɔɹ.tɛʒ/]
cos	US	[/kɑs/]
cosecant	US	[/ˈkoʊˌsiːkənt/]
cosign	US	[/ˈkoʊ.saɪn/]
cosine	US	[/ˈkoʊ.saɪn/]
cosmetic	US	[/kɑzˈmɛt.ɪk/, [kɑzˈmɛɾ.ɪk]]
cosmopolitan	US	[/ˌkɑz.məˈpɑl.ɪ.tən/]
costly	US	[/ˈkɒst.li/]
costs	US	[/ˈkɔsts/]
cosy	US	[/ˈkoʊzi/]
cot	US	[/kɑt/]
cotangent	US	[/ˈkoʊˌtænd͡ʒənt/]
cotton	US	[/ˈkɑt.ən/, [ˈkɑʔn̩]]
cottontail	US	[/ˈkɑt.n̩teɪl/]
cough	US	[/kɔf/]
coughy	US	[/ˈkɔfi/]
Coulter	US	[/ˈkoʊltər/]
counselor	US	[/ˈkaʊnsələ(ɹ)/]
countability	US	[/kaʊnt.əˈbɪ.lɪ.ti/]
counted	US	[/ˈkaʊntɪd/]
counterpart	US	[/ˈkaʊntɚˌpɑɹt/]
counterplot	US	[/ˈkaʊn.tɚ.plɑt/]
countess	US	[/ˈkaʊntɪs/]
countless	US	[/ˈkaʊntləs/]
countries	US	[/ˈkʌntɹiz/]
courses	US	[/ˈkɔɹsɪz/]
courseware	US	[/ˈkɔɹswɛɹ/]
courteous	US	[/ˈkɝti.əs/]
courtesy	US	[/ˈkɝɾəsi/]
courthouse	US	[/ˈkɔɹt.haʊs/]
courtiers	US	[/ˈkɔɹtiɚz/]
courtly	US	[/ˈkɔɹtli/]
courts	US	[/kɔɹts/]
courtyard	US	[/ˈkɔɹt.jɑɹd/]
couth	US	[/kuθ/]
cover	US	[/ˈkʌvɚ/]
coverage	US	[/ˈkʌv.(ə)ɹ.ɪdʒ/]
covered	US	[/ˈkʌvə(ɹ)d/]
covering	US	[/ˈkʌvəɹɪŋ/]
coverlet	US	[/ˈkʌvə(ɹ)lɪt/]
covers	US	[/ˈkʌvɚz/]
covertex	US	[-ɜː(ɹ)tɛks]
covetous	US	[/ˈkʌvətəs/]
covetousness	US	[/ˈkʌvətəsnəs/]
coward	US	[/ˈkaʊɚd/]
cowhide	US	[/ˈkaʊˌhaɪd/]
cowmilk	US	[-ɪlk]
coworker	US	[/ˈkoʊˈwɝ.kɚ/]
coxcomb	US	[/ˈkɒks.koʊm/]
coxswain	US	[/ˈkɑk.s(ə)n/]
crabapple	US	[/ˈkɹæbˌæpəl/]
crackling	US	[/ˈkɹæk(ə)lɪŋ/]
craft	US	[/kɹæft/, -æft]
craftsman	US	[/ˈkɹæftsmən/]
craftsmanship	US	[/ˈkɹæfts.mən.ʃɪp/]
crafty	US	[/ˈkɹæfti/]
craic	US	[/kɹæk/]
crappy	US	[/ˈkɹæpi/]
crawl	US	[/kɹɔl/]
crayfish	US	[/ˈkɹeɪˌfɪʃ/]
crayon	US	[/ˈkɹæn/, [ˈkɹeən]]
creakings	US	[/ˈkɹiːkɪŋz/]
created	US	[/kɹiˈeɪtɪd/]
creationism	US	[/kɹiˈeɪʃənɪzəm/]
creator	US	[/kɹiˈeɪtɚ/]
creature	US	[/ˈkɹit͡ʃɚ/]
creatures	US	[/ˈkɹit͡ʃɚz/]
creditable	US	[/ˈkɹɛdɪtəbəl/]
creed	US	[/kɹid/]
creepypasta	US	[/ˈkɹipiˌpɑstə/]
crenellation	US	[/ˌkɹɛnəˈleɪʃən/]
creole	US	[/ˈkɹioʊl/]
crepuscular	US	[/kɹɪˈpʌs.kjə.lɚ/]
crew	US	[/kɹu/]
Crimean	US	[/kɹaɪˈmi.ən/]
criminal	US	[/ˈkɹɪm.ɪ.nəl/]
crippled	US	[/ˈkɹɪpəld/]
criterion	US	[/kɹaɪˈtɪɹ.i.ən/]
critical	US	[/ˈkɹɪt.ɪ.kəl/, [ˈkɹɪɾ.ɪ.kəl]]
criticaster	US	[-æstə(ɹ)]
criticism	US	[/ˈkɹɪtɪsɪzəm/]
Croatian	US	[/ˌkɹoʊˈeɪ.ʃən/]
crochet	US	[/kɹoʊˈʃeɪ/]
crochet	US	[/kɹoʊˈʃeɪ/]
crockery	US	[/ˈkɹɑk(ə)ɹi/]
Croesus	US	[/ˈkɹiːsəs/]
crokinole	US	[/ˈkɹoʊ.kəˌnoʊl/]
crop	US	[/kɹɑp/]
crops	US	[/kɹɑps/]
crossbar	US	[/ˈkɹ̠ɑs.bɑɹ/]
crossed	US	[/kɹɔst/]
crosses	US	[/ˈkɹɔsɪz/]
crossfire	US	[/ˈkɹɔːsfaɪɹ/]
crossing	US	[/ˈkɹɔsɪŋ/]
crosswind	US	[/ˈkɹɑːs.wɪnd/]
crossword	US	[/ˈkɹɒswɜː(ɹ)d/]
crotch	US	[/kɹɑt͡ʃ/]
crotchety	US	[/ˈkɹɑ.t͡ʃɪ.ti/]
crouton	US	[/ˈkɹuːtɑːn/]
crow	US	[/kɹoʊ/]
Crowder	US	[/ˈkɹaʊdɚ/]
crowdie	US	[/ˈkɹaʊdi/]
crucible	US	[/ˈkɹuː.sɪ.bəl/]
crucifixion	US	[/ˌkɹuːsɪˈfɪkʃən/]
crudo	US	[/ˈkɹuːdəʊ/]
cruelty	US	[/ˈkɹuː(ə)lti/]
crumble	US	[/ˈkɹʌmbəl/, [ˈkɹʌmbɪ̈l], [ˈkɹʌmbl̩]]
crunode	US	[/ˈkɹuːnəʊd/]
Crux	US	[/kɹʌks/]
crwth	US	[/kɹuθ/]
crybaby	US	[/ˈkɹaɪˌbeɪbi/]
cryptocurrency	US	[/ˈkɹɪp.toʊˌkɝ.ən.si/]
cryptovirus	US	[/ˈkɹɪptoʊˌvaɪɹəs/]
crystalize	US	[/ˈkɹɪstəlaɪz/]
crystallization	US	[/ˌkɹ̠ɪstəlaɪˈzeɪʃən/]
crystallize	US	[/ˈkɹɪstəlaɪz/]
crystallography	US	[/ˌkɹɪstəˈlɑɡɹəfi/]
crystals	US	[/ˈkɹɪstəlz/]
CSS	US	[/ˌsi ˌɛs ˈɛs/]
cuapao	US	[/ˈkwaː.paʊ̯/]
cub	US	[/kʌb/]
cube	US	[/kjub/]
cubewano	US	[/ˌkjuːbiːˈwʌnoʊ/]
cubic	US	[/ˈkju.bɪk/]
Cubist	US	[/ˈkjubəst/]
cuboidal	US	[-ɔɪdəl]
cuckoo	US	[/ˈkuː.kuː/]
cucumber	US	[/ˈkjuːˌkʌmbər/]
cullion	US	[/ˈkʌl.jən/]
culminate	US	[/ˈkʌl.məˌneɪt/]
culmination	US	[/ˌkʌl.məˈneɪ.ʃən/]
culpable	US	[/ˈkʌlpəbəl/]
culprit	US	[/ˈkʌlpɹɪt/]
cultivate	US	[/ˈkʌltɪveɪt/]
cultivated	US	[/ˈkʌltɪveɪtɪd/]
cultural	US	[/ˈkʌlt͡ʃ(ə)ɹəl/]
culturati	US	[/ˌkʌlt͡ʃəˈɹɑti/]
culture	US	[/ˈkʌlt͡ʃɚ/]
cumberground	US	[/ˈkʌm.bɚ.ɡɹaʊnd/]
cummie	US	[/ˈkjuː.mi/]
cumshot	US	[/ˈkʌm.ʃɒt/]
cunctation	US	[/kʌŋkˈteɪʃən/]
cunnilingual	US	[/kʌnɪˈlɪŋɡwəl/]
cuntless	US	[/ˈkʌntləs/]
cuntwaffle	US	[/ˈkʌnt̚ˌwɔfəl/]
cuntzilla	US	[-ɪlə]
cupbearer	US	[/ˈkʌpˌbɛɹɚ/]
cupboard	US	[/ˈkʌb.ɚd/]
cupful	US	[/ˈkʌp̪fʊl/]
curdle	US	[/ˈkɝ.dəl/]
curl	US	[/kɜɹl/, [kʰɝɫ]]
curls	US	[-ɜː(ɹ)lz]
curmudgeon	US	[/kɚˈmʌd͡ʒən/]
curmudgeonly	US	[/kə(ɹ)ˈmʌdʒənli/]
curricula	US	[-ɪkjʊlə]
curse	US	[/kɝs/]
cursing	US	[/ˈkɝsɪŋ/]
cursive	US	[/ˈkɝsɪv/]
curtain	US	[/ˈkɜɹt(ə)n/, [ˈkʰɜɹʔn̩]]
curtains	US	[/ˈkɜː(ɹ).tənz/]
curvature	US	[/ˈkɝ.və.t͡ʃɚ/]
curve	US	[/kɚv/, [ˈkʰɚv]]
curved	US	[/kɝːvd/]
curves	US	[/kɚvz/]
custard	US	[/ˈkʌs.tɚd/]
custodial	US	[/kʌsˈtoʊ.di.əl/]
custom	US	[/ˈkʌstəm/]
customary	US	[/ˈkʌs.təˌmɛɹ.i/]
customs	US	[/ˈkʌs.təmz/]
cutesy	US	[/ˈkjutsi/]
cutlass	US	[/ˈkʌtləs/]
cutoff	US	[/kəˈtɔf/]
cutpurse	US	[/ˈkʌtˌpɝs/]
cuzzo	US	[/ˈkʌzoʊ/]
cyanic	US	[/saɪˈænɪk/]
cyanogen	US	[/sajˈæn.ə.d͡ʒɪn/]
cyberjargon	US	[/ˈsaɪbəˌdʒɑːɡən/]
cybernat	US	[/ˈsaɪbɚnæt/]
cybersynagogue	US	[/ˌsaɪbə(ɹ)ˈsɪnəɡɒɡ/]
cyborg	US	[/ˈsaɪ.boɹɡ/, [ˈsaɪ.bo̞ɹɡ]]
cycle	US	[/ˈsaɪ.kəl/, [ˈsaɪ.kl̩]]
cycling	US	[/ˈsaɪk(ə)lɪŋ/]
cyclone	US	[/ˈsaɪ.kloʊn/]
cygnet	US	[/ˈsɪɡ.nɪt/]
cylinder	US	[/ˈsɪləndɚ/, [ˈsɪlɪ̈ndɚ]]
cymotrichous	US	[/saɪˈmɑtɹɪkəs/]
cynegetic	US	[/ˌsɪniˈd͡ʒɛtɪk/]
cynical	US	[/ˈsɪnɪkəl/]
cynically	US	[/ˈsɪn.ɪk.(ə.)li/]
cynicism	US	[/ˈsɪn.ɪˌsɪzəm/]
cypress	US	[/ˈsaɪ.pɹəs/]
Cyprus	US	[/ˈsaɪ.pɹəs/]
cystectomy	US	[-ɛktəmi]
cystitis	US	[/sɪsˈtaɪtɪs/]
cytochrome	US	[/ˈsaɪtəkɹəʊm/]
cytology	US	[/saɪˈtɑləd͡ʒi/]
cytoplasm	US	[/ˈsaɪtoʊˌplæzəm/]
cytosine	US	[/ˈsaɪtəsiːn/]
dacoity	US	[/dəˈkɔɪti/]
dacryocystorhinostomy	US	[/ˌdæ.kɹi.oʊˌsɪs.toʊ.ɹaɪˈnɑs.tə.mi/]
dactylology	US	[/ˌdæktəlˈɑləd͡ʒi/]
dado	US	[/ˈdeɪdoʊ/]
daffodil	US	[/ˈdæfəˌdɪl/]
dailies	US	[/ˈdeɪliːz/]
daimyo	US	[/ˈdaɪ.mjoʊ/]
daintiness	US	[/ˈdeɪntɪnəs/]
dalgona	US	[/dælˈɡoʊnə/]
Dalmatia	US	[/dælˈmeɪʃə/]
Dalton	US	[/ˈdɔltən/]
dalton	US	[/ˈdɔltən/]
damaged	US	[/ˈdæmɪd͡ʒd/]
damages	US	[/ˈdæmɪd͡ʒɪz/]
damsel	US	[/ˈdæm.zəl/, [ˈdɛəm.zɫ̩]]
damsels	US	[/ˈdæmzəlz/]
dance	US	[/dɑːns/]
danced	US	[/dænst/, -ænst]
dancer	US	[/ˈdæns.ɚ/]
dancing	US	[/ˈdænsɪŋ/, [dɛənsɪŋ], [deənsɪŋ]]
dander	US	[/ˈdændə(ɹ)/]
dang	US	[/dæŋ/]
danger	US	[/ˈdeɪn.d͡ʒɚ/]
dangers	US	[/ˈdeɪnd͡ʒɚz/]
dangling	US	[/ˈdæŋɡəlɪŋ(ɡ)/]
dangly	US	[/ˈdæŋɡəli/]
Danish	US	[/ˈdeɪ.nɪʃ/]
Danite	US	[/ˈdæˌnaɪt/]
dankie	US	[-æŋki]
dankness	US	[/ˈdæŋk.nəs/]
dare	US	[/dɛ(ə)ɹ/]
dared	US	[/dɛɹd/]
dark	US	[/dɑɹk/]
darkness	US	[/ˈdɑɹknɪs/]
darkside	US	[/ˈdɑɹkˌsaɪd/]
darling	US	[/ˈdɑɹlɪŋ/]
darmstadtium	US	[/dɑːɹmˈʃtɑːtiəm/]
darn	US	[/dɑɹn/]
darnedest	US	[/ˈdɑɹnˌdɪst/]
dart	US	[/dɑɹt/]
dartboard	US	[/ˈdɑɹtbɔːɹd/]
darted	US	[/ˈdɑɹtɪd/]
darter	US	[-ɑː(ɹ)tə(ɹ)]
dastard	US	[/ˈdæstɚd/]
dasypygal	US	[/ˌdæsɪˈpaɪɡəl/]
database	US	[/ˈdætəˌbeɪs/]
daughters	US	[/ˈdɔ.tɚz/]
davenport	US	[/ˈdævɪnˌpɔɹt/]
David	US	[/ˈdeɪvɪd/]
daw	US	[/dɑː/]
dawn	US	[/dɔn/]
daybed	US	[/ˈdeɪˌbɛd/]
daycare	US	[/ˈdeɪkeə(ɹ)/]
daylight	US	[/ˈdeɪˌlaɪt/]
daywear	US	[/ˈdeɪweə(ɹ)/]
DD	US	[/ˌdiː ˈdiː/]
deadbeat	US	[/ˈdɛdbiːt/]
deadlock	US	[/ˈdɛdlɑk/]
deadwood	US	[/ˈdɛd.wʊd/]
deafly	US	[/ˈdɛfli/]
dear	US	[/dɪɹ/]
dearest	US	[/ˈdɪɹɪst/]
dearly	US	[/ˈdɪɹli/]
dearness	US	[/ˈdɪə(ɹ)nəs/]
dearth	US	[/dɝθ/]
deathbed	US	[/ˈdɛθˌbɛd/]
deathblow	US	[/ˈdɛθbləʊ/]
deb	US	[-ɛb]
debauchery	US	[/dɪˈbɑ.t͡ʃə.ɹi/]
debugger	US	[/diˈbʌɡəɹ/]
debuts	US	[/deɪˈbjuːz/]
decagram	US	[/ˈdɛkəɡɹæm/]
decanter	US	[/dɪˈkæntə(ɹ)/]
deceived	US	[/dɪˈsiːvd/]
deceiver	US	[/dɪˈsivɚ/]
deceives	US	[/dɪˈsiːvz/]
December	US	[/dɪˈsɛm.bɚ/]
decentralise	US	[/diːˈsɛntɹəlaɪz/]
decentralize	US	[/diːˈsɛntɹəlaɪz/]
deception	US	[/dɪˈsɛpʃən/]
deceptively	US	[/dɪˈsɛptɪvli/]
decidability	US	[/dɪˌsaɪdəˈbɪlɪti/]
decidable	US	[[dɪˈsaɪdəbəɫ]]
decidedly	US	[/dɪˈsaɪdɪdli/]
deciduous	US	[/dɪˈsɪd͡ʒ.u.əs/]
decimeter	US	[/ˈdɛ.sɪ.miːtɚ/]
decisiveness	US	[/dɪˈsaɪsɪvnəs/]
declared	US	[/dɪˈklɛɹd/]
declarer	US	[/dɪˈkleəɹə(ɹ)/]
declaring	US	[/dɪˈklɛɹɪŋ/]
declassify	US	[/diːˈklæsɪfaɪ/]
declinable	US	[/dɪˈklaɪnəbəɫ/]
declinism	US	[/dɪˈklaɪnɪzəm/]
declivity	US	[/dɪˈklɪvɪti/]
